"";"ID";"anio";"dpto";"region";"w_ano";"e26";"e27";"e29_6";"e49";"e51_2";"e51_3";"e51_4_a";"e51_4_b";"e51_5";"e51_6a";"e201_1a";"e201_1b";"e201_1c";"e201_1d";"e51_6";"e51_8";"e218_1";"e51_9";"e51_10";"e51_11";"e224_1";"f85";"f124_1";"f124_2";"f124_3";"f124_5";"f73";"POBPCOAC";"PT1";"PT2";"PT4";"edu";"exp";"lpt1";"pt1";"lpt4";"pt4";"exp2"
"119";11681;2022;1;1;102;2;44;3;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;2;2;2;2;1;2;32783,88;23783,88;32783,88;6;32;10,3976922101499;32784;10,3976922101499;32784;1024
"120";11682;2022;1;1;79;1;32;3;1;6;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;20;2;2;2;1;1;2;22689,48;12189,48;22689,48;9;17;10,0296566599264;22689;10,0296566599264;22689;289
"121";11683;2022;1;1;85;2;34;3;1;6;0;3;0;2;2;1;0;2;0;0;0;0;0;0;0;0;30;2;2;2;1;1;2;25889,48;22689,48;22689,48;13;15;10,161591987569;25889;10,0296566599264;22689;225
"122";11683;2022;1;1;85;1;32;3;1;6;0;3;0;2;0;1;0;2;0;0;0;0;0;0;0;0;50;2;2;2;1;9;2;20000;20000;20000;11;15;9,90348755253613;20000;9,90348755253613;20000;225
"123";11685;2022;1;1;69;1;41;3;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;2;2;2;1;9;2;23189,48;23189,48;23189,48;6;29;10,0514540065398;23189;10,0514540065398;23189;841
"124";11686;2022;1;1;77;1;52;3;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54;2;2;2;2;1;2;58189,48;58189,48;58189,48;6;40;10,9714598613674;58189;10,9714598613674;58189;1600
"125";11687;2022;1;1;79;1;36;3;1;6;0;3;0;3;1;1;0;1;0;0;0;1;6;0;0;0;34;2;2;2;1;9;2;53189,48;53189,48;53189,48;19;11;10,8816159114148;53189;10,8816159114148;53189;121
"126";11687;2022;1;1;79;2;38;3;1;6;0;3;0;3;0;1;0;1;0;0;0;1;6;0;0;0;40;2;2;2;1;2;2;89189,48;89189,48;89189,48;18;14;11,3985183743932;89189;11,3985183743932;89189;196
"127";11689;2022;1;1;62;2;67;3;1;6;0;3;0;3;0;1;0;1;0;0;0;1;4;0;0;0;32;2;2;2;1;9;2;33189,48;33189,48;33189,48;16;45;10,4099882372216;33189;10,4099882372216;33189;2025
"128";11690;2022;1;1;103;1;33;3;1;6;0;3;0;3;0;1;0;1;0;0;0;0;0;2;0;0;40;2;2;2;2;1;2;34000;34000;34000;14;13;10,4341158035983;34000;10,4341158035983;34000;169
"129";11691;2022;1;1;57;2;64;3;1;6;0;3;0;3;0;1;0;1;0;0;0;0;0;0;0;0;32;2;2;2;1;2;2;80972,48;80972,48;80972,48;12;46;11,301864622839;80972;11,301864622839;80972;2116
"130";11692;2022;1;1;74;1;52;3;1;6;0;3;0;3;0;1;0;1;0;0;4;0;0;0;2;1;40;2;2;2;2;2;2;124189,48;71189,48;124189,48;18;28;11,7295637428007;124189;11,7295637428007;124189;784
"131";11692;2022;1;1;74;2;45;3;1;6;0;3;0;3;2;1;0;1;0;0;0;0;0;0;0;0;44;2;2;2;1;1;2;23189,48;3189,48;3189,48;14;25;10,0514540065398;23189;8,06761317308703;3189;625
"132";11693;2022;1;1;91;1;43;3;1;6;0;3;0;2;0;1;0;2;0;0;0;0;0;0;0;0;40;2;2;2;1;1;2;70189,48;65189,48;65189,48;11;26;11,1589537212343;70189;11,0850533852032;65189;676
"133";11694;2022;1;1;77;1;22;3;1;6;0;3;0;3;0;1;0;1;0;0;0;2;1;0;0;0;30;2;2;2;2;1;2;42000;42000;42000;13;3;10,6454248972655;42000;10,6454248972655;42000;9
"134";11695;2022;1;1;58;2;52;3;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;2;2;2;1;1;2;53000;53000;53000;6;40;10,8780471925343;53000;10,8780471925343;53000;1600
"135";11696;2022;1;1;72;1;54;3;1;6;0;3;0;3;0;1;0;1;0;0;0;1;4;0;0;0;35;2;2;2;1;1;2;138022,813333333;136189,48;136189,48;16;32;11,8351742644861;138023;11,8218024303605;136189;1024
"136";11696;2022;1;1;72;2;58;3;1;6;0;3;0;3;0;1;0;1;0;0;0;1;4;0;0;0;40;2;2;2;1;2;2;158606,146666667;158189,48;158189,48;16;36;11,9741793432116;158606;11,9715488340009;158189;1296
"137";11698;2022;1;1;79;1;50;3;1;6;0;3;0;3;0;1;0;1;0;0;0;1;4;0;0;0;35;2;2;2;1;1;2;87532,88;87532,88;87532,88;16;28;11,3797697731899;87533;11,3797697731899;87533;784
"138";11698;2022;1;1;79;2;50;3;1;6;0;3;0;2;0;1;0;2;1;3;0;0;0;0;0;0;35;2;2;2;1;2;2;68189,48;68189,48;68189,48;11;33;11,130045579734;68189;11,130045579734;68189;1089
"139";11700;2022;1;1;73;2;56;3;1;6;0;3;0;3;0;1;0;1;0;0;4;0;0;0;0;0;25;2;1;2;1;1;2;86689,48;83189,48;83189,48;16;34;11,3700878174596;86689;11,3288761765071;83189;1156
"140";11700;2022;1;1;73;1;60;3;1;6;0;3;0;3;1;1;0;1;0;0;0;0;0;0;0;0;45;2;2;2;2;1;2;123606,146666667;123189,48;123189,48;13;41;11,7248555530821;123606;11,7214789368253;123189;1681
"141";11701;2022;1;1;50;2;44;3;1;6;0;3;0;2;1;1;0;2;0;0;0;0;0;0;0;0;30;2;2;2;1;2;2;55589,48;55589,48;55589,48;12;26;10,9257492537034;55589;10,9257492537034;55589;676
"142";11702;2022;1;1;82;1;44;3;1;6;0;3;0;3;0;1;0;1;0;0;0;1;8;0;2;2;30;2;2;2;2;2;2;140189,48;95189,48;140189,48;22;16;11,850750215104;140189;11,850750215104;140189;256
"143";11702;2022;1;1;82;2;40;3;1;6;0;3;0;3;0;1;0;1;0;0;0;1;4;0;0;0;45;2;2;2;1;1;2;198189,48;198189,48;198189,48;16;18;12,1969788217701;198189;12,1969788217701;198189;324
"144";11703;2022;1;1;73;1;50;3;1;6;0;3;0;3;0;1;0;1;0;0;0;1;4;0;0;0;40;2;2;2;2;1;2;203189,48;203189,48;203189,48;16;28;12,2218942216927;203189;12,2218942216927;203189;784
"145";11703;2022;1;1;73;2;46;3;1;6;0;3;0;3;0;1;0;1;0;0;0;1;4;0;2;1;40;2;2;2;1;1;2;173189,48;173189,48;173189,48;18;22;12,0621415342358;173189;12,0621415342358;173189;484
"146";11704;2022;1;1;73;1;57;3;1;6;0;3;0;3;0;1;0;1;0;0;0;1;6;0;0;0;50;2;2;2;2;9;2;143189,48;143189,48;143189,48;18;33;11,8719240671229;143189;11,8719240671229;143189;1089
"147";11704;2022;1;1;73;2;56;3;1;6;0;3;0;3;0;1;0;1;0;0;0;2;4;0;0;0;25;2;2;2;1;9;2;20000;20000;20000;16;34;9,90348755253613;20000;9,90348755253613;20000;1156
"148";11705;2022;1;1;79;1;55;3;1;6;0;3;0;3;0;1;0;1;0;0;0;1;4;0;0;0;40;2;2;2;2;1;2;298911,84;298911,84;298911,84;16;33;12,6079039593978;298912;12,6079039593978;298912;1089
"149";11707;2022;1;1;64;1;61;3;1;6;0;3;0;3;0;1;0;1;0;0;0;0;0;0;0;0;30;2;2;1;2;9;2;83189,48;83189,48;83189,48;12;43;11,3288761765071;83189;11,3288761765071;83189;1849
"150";11707;2022;1;1;64;2;24;3;1;6;0;3;0;3;0;1;0;1;0;0;0;1;4;0;0;0;40;2;2;2;2;1;2;71689,48;71689,48;71689,48;16;2;11,1800992933682;71689;11,1800992933682;71689;4
"151";11710;2022;1;1;33;2;57;3;1;6;0;3;0;3;0;1;0;1;0;0;0;0;0;0;0;0;40;2;2;2;1;1;2;43189,48;43189,48;43189,48;12;39;10,6733522260582;43189;10,6733522260582;43189;1521
"152";11711;2022;1;1;33;2;59;3;1;6;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;48;2;2;2;1;1;2;29502,76;29502,76;29502,76;8;45;10,2922390972735;29503;10,2922390972735;29503;2025
"153";11712;2022;1;1;70;1;50;3;1;6;0;3;0;3;0;1;0;1;0;0;0;0;0;2;0;0;45;2;2;2;2;9;2;30000;30000;30000;14;30;10,3089526606443;30000;10,3089526606443;30000;900
"154";11713;2022;1;1;74;2;62;3;1;6;0;3;0;3;2;1;0;1;0;0;0;2;7;0;0;0;30;2;2;2;1;2;2;65189,48;65189,48;65189,48;21;35;11,0850533852032;65189;11,0850533852032;65189;1225
"155";11714;2022;1;1;89;2;41;3;1;6;0;3;0;3;0;1;0;1;0;0;0;0;0;3;0;0;44;2;2;2;1;1;2;38689,48;36689,48;36689,48;15;20;10,5633230074388;38689;10,5102453444498;36689;400
"156";11717;2022;1;1;68;2;37;1;1;6;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;44;2;2;2;1;1;2;29089,48;22489,48;22489,48;9;22;10,2781318757709;29089;10,0208029232988;22489;484
"157";11718;2022;1;1;77;2;36;1;1;6;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;49;2;2;2;1;1;2;35900;20000;20000;8;22;10,4884925744764;35900;9,90348755253613;20000;484
"158";11719;2022;1;1;44;1;59;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;2;2;2;1;1;2;47189,48;47189,48;47189,48;6;47;10,761926265376;47189;10,761926265376;47189;2209
"159";11720;2022;1;1;90;1;24;3;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;2;2;2;2;1;2;4200;3000;3000;6;12;8,34283980427146;4200;8,00636756765025;3000;144
"160";11721;2022;1;1;44;1;59;3;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;2;2;2;1;9;2;48833,3333333333;48833,3333333333;48833,3333333333;6;47;10,7961684187711;48833;10,7961684187711;48833;2209
"161";11723;2022;1;1;92;2;48;3;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72;2;2;2;1;9;2;73989,48;71189,48;71189,48;6;36;11,2116781999181;73989;11,1731003336746;71189;1296
"162";11723;2022;1;1;92;1;49;3;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;2;2;2;2;9;2;3189,48;3189,48;3189,48;6;37;8,06761317308703;3189;8,06761317308703;3189;1369
"163";11724;2022;1;1;76;2;36;3;1;6;0;3;0;3;0;1;0;1;0;0;0;2;3;3;0;0;12;2;2;2;1;1;2;35189,48;3189,48;35189,48;18;12;10,4685024532812;35189;10,4685024532812;35189;144
"164";11726;2022;1;1;95;1;75;3;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;1;2;2;2;9;2;75700;23500;23500;6;63;11,2345334394255;75700;10,0647557001323;23500;3969
"165";11731;2022;1;1;92;1;44;3;1;6;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;15;1;2;2;1;1;2;35000;18000;18000;9;29;10,4631033404715;35000;9,7981270368783;18000;841
"166";11733;2022;1;1;89;1;42;3;1;6;0;2;0;0;1;2;0;0;0;0;0;0;0;0;0;0;48;2;2;2;1;1;2;72189,48;72189,48;72189,48;9;27;11,1870496078935;72189;11,1870496078935;72189;729
"167";11733;2022;1;1;89;2;40;3;1;6;0;3;0;3;0;1;0;1;0;0;0;0;0;0;0;0;45;2;2;2;1;1;2;68189,48;68189,48;68189,48;12;22;11,130045579734;68189;11,130045579734;68189;484
"168";11734;2022;1;1;69;2;50;3;1;6;0;3;1;1;0;1;2;2;0;0;0;0;0;0;0;0;44;2;2;2;1;1;2;52889,48;52889,48;52889,48;11;33;10,8759597322855;52889;10,8759597322855;52889;1089
"169";11734;2022;1;1;69;1;26;3;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;2;2;2;1;1;2;14189,48;14189,48;14189,48;6;14;9,56025612395761;14189;9,56025612395761;14189;196
"170";11736;2022;1;1;100;1;34;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;84;2;2;2;2;9;2;31333,3333333333;31333,3333333333;31333,3333333333;6;22;10,352437772584;31333;10,352437772584;31333;484
"171";11737;2022;1;1;71;2;64;4;1;6;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;30;1;2;2;1;2;2;74189,48;52189,48;52189,48;9;49;11,2143776401281;74189;10,8626362209933;52189;2401
"172";11737;2022;1;1;71;1;45;4;1;6;0;1;0;0;2;2;0;0;0;0;0;0;0;0;0;0;48;2;2;2;2;1;2;32189,48;32189,48;32189,48;9;30;10,3793949700773;32189;10,3793949700773;32189;900
"173";11738;2022;1;1;73;1;23;3;1;6;0;3;0;0;0;1;0;0;1;3;0;0;0;0;0;0;45;2;2;2;1;1;2;39189,48;39189,48;39189,48;9;8;10,5761636224147;39189;10,5761636224147;39189;64
"174";11739;2022;1;1;36;2;50;4;1;6;0;3;0;1;0;1;0;2;0;0;0;0;0;0;0;0;30;2;2;2;1;1;2;36189,48;36189,48;36189,48;10;34;10,4965237478444;36189;10,4965237478444;36189;1156
"175";11741;2022;1;1;77;2;25;3;1;6;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;44;2;2;2;1;1;2;37189,48;37189,48;37189,48;9;10;10,5237812045681;37189;10,5237812045681;37189;100
"176";11741;2022;1;1;77;1;26;3;1;6;0;3;0;0;0;1;0;0;1;3;0;0;0;0;0;0;50;2;2;2;2;9;2;20000;20000;20000;9;11;9,90348755253613;20000;9,90348755253613;20000;121
"177";11742;2022;1;1;41;2;52;3;1;6;0;3;0;2;0;1;0;2;0;0;0;0;0;0;0;0;18;2;2;2;1;9;2;9200;8000;8000;11;35;9,12695876303713;9200;8,98719682066197;8000;1225
"178";11742;2022;1;1;41;2;52;3;1;6;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;20;2;1;2;1;1;2;10000;7000;7000;8;38;9,21034037197618;10000;8,85366542803745;7000;1444
"179";11744;2022;1;1;103;1;44;3;1;6;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;40;2;2;2;2;1;2;125189,48;125189,48;125189,48;9;29;11,7375837085587;125189;11,7375837085587;125189;841
"180";11745;2022;1;1;103;2;34;3;1;6;0;3;0;2;1;1;0;2;0;0;0;0;0;0;0;0;42;2;2;2;1;1;2;20189,48;3189,48;3189,48;12;16;9,91291695565079;20189;8,06761317308703;3189;256
"181";11745;2022;1;1;103;1;35;3;1;6;0;3;0;3;0;1;0;1;0;0;0;0;0;0;0;0;60;2;2;2;2;1;2;103189,48;103189,48;103189,48;12;17;11,5443221888491;103189;11,5443221888491;103189;289
"182";11747;2022;1;1;82;1;41;3;1;6;0;3;0;3;3;1;0;1;0;0;0;0;0;0;0;0;40;2;2;2;2;2;2;94389,48;94389,48;94389,48;15;20;11,4551849052457;94389;11,4551849052457;94389;400
"183";11748;2022;1;1;86;1;30;3;1;6;0;3;0;1;0;1;0;2;0;0;0;0;0;0;0;0;48;2;2;2;1;1;2;62189,48;3189,48;62189,48;10;14;11,0379411325901;62189;11,0379411325901;62189;196
"184";11749;2022;1;1;76;1;57;1;1;6;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;72;2;2;2;2;9;2;43189,48;43189,48;43189,48;9;42;10,6733522260582;43189;10,6733522260582;43189;1764
"185";11750;2022;1;1;61;2;47;3;1;6;0;3;0;1;0;1;0;2;1;3;0;0;0;0;0;0;30;2;2;2;1;2;2;57189,48;54189,48;54189,48;10;31;10,9541252443693;57189;10,9002420726477;54189;961
"186";11751;2022;1;1;72;1;54;3;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;2;2;2;1;1;2;16189,48;3189,48;3189,48;6;42;9,69211692756415;16189;8,06761317308703;3189;1764
"187";11752;2022;1;1;85;2;33;3;1;6;0;3;0;3;0;1;0;1;0;0;0;2;1;0;0;0;40;2;2;2;1;1;2;50189,48;50189,48;50189,48;13;14;10,8235607219657;50189;10,8235607219657;50189;196
"188";11752;2022;1;1;85;1;31;3;1;6;0;3;0;2;0;1;0;2;0;0;0;0;0;0;0;0;44;2;2;2;2;1;2;43189,48;43189,48;43189,48;11;14;10,6733522260582;43189;10,6733522260582;43189;196
"189";11753;2022;1;1;84;2;34;3;1;6;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;30;2;2;2;1;1;2;14189,48;3189,48;3189,48;8;20;9,56025612395761;14189;8,06761317308703;3189;400
"190";11754;2022;1;1;98;1;20;3;1;6;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;30;2;2;2;2;1;2;29189,48;29189,48;29189,48;9;5;10,2815636493695;29189;10,2815636493695;29189;25
"191";11754;2022;1;1;98;1;22;3;1;6;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;40;2;2;2;2;1;2;48189,48;48189,48;48189,48;9;7;10,7828960189557;48189;10,7828960189557;48189;49
"192";11754;2022;1;1;98;2;53;3;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;2;2;2;1;1;2;28689,48;28689,48;28689,48;6;41;10,264285784029;28689;10,264285784029;28689;1681
"193";11755;2022;1;1;75;1;37;3;1;6;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;44;2;2;2;2;1;2;27189,48;27189,48;27189,48;9;22;10,2105854127654;27189;10,2105854127654;27189;484
"194";11756;2022;1;1;96;1;41;3;1;6;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;40;2;2;2;2;1;2;20189,48;20189,48;20189,48;7;28;9,91291695565079;20189;9,91291695565079;20189;784
"195";11757;2022;1;1;102;2;39;3;1;6;0;3;0;1;0;1;0;2;0;0;0;0;0;0;0;0;25;2;2;2;1;9;2;8900;7000;7000;10;23;9,09380655572023;8900;8,85366542803745;7000;529
"196";11758;2022;1;1;86;1;22;3;1;6;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;40;2;2;2;2;1;2;25783;25783;25783;9;7;10,1574706390013;25783;10,1574706390013;25783;49
"197";11759;2022;1;1;75;2;60;3;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;1;2;2;1;9;2;26600;9600;9600;6;48;10,1886664947698;26600;9,16951837745593;9600;2304
"198";11759;2022;1;1;75;1;30;3;1;6;0;3;0;3;0;1;0;1;0;0;0;0;0;0;0;0;8;2;2;2;1;9;2;4000;4000;4000;12;12;8,29404964010203;4000;8,29404964010203;4000;144
"199";11760;2022;1;1;76;2;46;3;1;6;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;24;2;2;2;1;1;2;31289,48;29389,48;29389,48;7;33;10,3510372177968;31289;10,2883920661635;29389;1089
"200";11761;2022;1;1;92;1;47;3;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;2;2;2;1;1;2;56000;56000;56000;6;35;10,9331069697173;56000;10,9331069697173;56000;1225
"201";11762;2022;1;1;86;1;18;3;1;6;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;40;2;2;2;2;1;2;26972,48;26972,48;26972,48;9;3;10,2025723659293;26972;10,2025723659293;26972;9
"202";11762;2022;1;1;86;2;21;3;1;6;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;30;2;2;2;1;1;2;33189,48;33189,48;33189,48;9;6;10,4099882372216;33189;10,4099882372216;33189;36
"203";11763;2022;1;1;33;1;79;3;1;6;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;36;2;2;2;1;9;2;37189,48;37189,48;37189,48;9;64;10,5237812045681;37189;10,5237812045681;37189;4096
"204";11765;2022;1;1;79;2;31;3;1;6;0;3;0;3;0;1;0;1;0;0;0;1;5;2;0;0;40;2;2;2;1;1;2;70189,48;70189,48;70189,48;19;6;11,1589537212343;70189;11,1589537212343;70189;36
"205";11765;2022;1;1;79;1;36;3;1;6;0;3;0;3;0;1;0;1;0;0;0;2;1;0;0;0;44;2;2;2;1;1;2;58189,48;58189,48;58189,48;13;17;10,9714598613674;58189;10,9714598613674;58189;289
"206";11766;2022;1;1;33;2;52;3;1;6;0;3;0;3;0;1;0;1;0;0;0;0;0;0;0;0;44;2;1;2;1;1;2;102189,48;62189,48;62189,48;12;34;11,5345840160328;102189;11,0379411325901;62189;1156
"207";11767;2022;1;1;84;1;39;3;1;6;0;1;0;0;2;2;0;0;0;0;0;0;0;0;0;0;44;2;2;2;1;1;2;53189,48;53189,48;53189,48;9;24;10,8816159114148;53189;10,8816159114148;53189;576
"208";11768;2022;1;1;76;2;37;3;1;6;0;3;0;3;0;1;0;1;0;0;0;1;6;0;0;0;30;2;2;2;1;2;2;85856,1466666667;64189,48;85856,1466666667;18;13;11,3604284615106;85856;11,3604284615106;85856;169
"209";11769;2022;1;1;95;1;72;3;1;6;0;3;0;3;0;1;0;1;0;0;0;0;0;0;0;0;45;2;2;2;2;1;2;93189,48;93189,48;93189,48;12;54;11,4423901187663;93189;11,4423901187663;93189;2916
"210";11769;2022;1;1;95;1;37;3;1;6;0;3;0;3;0;1;0;1;0;0;0;1;5;0;0;0;45;2;2;2;2;1;2;93189,48;93189,48;93189,48;17;14;11,4423901187663;93189;11,4423901187663;93189;196
"211";11771;2022;1;1;47;2;46;1;1;6;0;3;0;1;2;1;0;2;0;0;0;0;0;0;0;0;49;2;2;2;1;1;2;60189,48;60189,48;60189,48;12;28;11,0052528651956;60189;11,0052528651956;60189;784
"212";11772;2022;1;1;70;2;47;3;1;6;0;3;0;3;0;1;0;1;0;0;0;1;5;3;0;0;30;2;2;2;1;4;2;152000;80000;131000;20;21;11,9316357998284;152000;11,7829526021833;131000;441
"213";11773;2022;1;1;63;1;51;3;1;6;0;3;0;3;0;1;0;1;0;0;0;1;6;0;0;0;40;2;2;2;2;1;2;178189,48;173189,48;173189,48;18;27;12,0906027574839;178189;12,0621415342358;173189;729
"214";11773;2022;1;1;63;2;43;3;1;6;0;3;0;3;0;1;0;1;0;0;0;1;5;0;2;1;30;2;2;2;1;2;2;51378,96;51378,96;51378,96;19;18;10,84698402912;51379;10,84698402912;51379;324
"215";11774;2022;1;1;52;2;61;3;1;6;0;3;0;3;0;1;0;1;0;0;0;1;4;0;0;0;40;2;2;2;1;2;2;154689,48;154689,48;154689,48;16;39;11,9491750316632;154689;11,9491750316632;154689;1521
"216";11776;2022;1;1;80;2;35;3;1;6;0;3;0;3;0;1;0;1;0;0;2;1;6;0;3;1;18;2;2;2;1;1;2;123889,48;52889,48;123889,48;23;6;11,7271451568292;123889;11,7271451568292;123889;36
"217";11776;2022;1;1;80;1;37;3;1;6;0;3;0;3;0;1;0;1;1;3;0;0;0;0;0;0;45;2;2;2;2;1;2;78189,48;78189,48;78189,48;12;19;11,2668903906296;78189;11,2668903906296;78189;361
"218";11779;2022;1;1;89;2;56;3;1;6;0;3;0;3;1;1;0;1;0;0;0;1;5;0;0;0;12;2;2;2;1;1;2;18189,48;18189,48;18189,48;18;32;9,80859868396776;18189;9,80859868396776;18189;1024
"219";11779;2022;1;1;89;1;49;3;1;6;0;3;0;3;3;1;0;1;0;0;0;0;0;0;0;0;70;2;2;2;2;9;2;53189,48;53189,48;53189,48;15;28;10,8816159114148;53189;10,8816159114148;53189;784
"220";11780;2022;1;1;40;1;53;3;1;6;0;3;0;1;1;1;0;2;0;0;0;0;0;0;0;0;44;2;2;2;1;1;2;35189,48;35189,48;35189,48;11;36;10,4685024532812;35189;10,4685024532812;35189;1296
"221";11781;2022;1;1;89;2;39;3;1;6;0;3;0;3;0;1;0;1;0;0;4;0;0;0;0;0;40;2;2;2;1;2;2;100189,48;85189,48;100189,48;16;17;11,5148184721011;100189;11,5148184721011;100189;289
"222";11781;2022;1;1;89;1;41;3;1;6;0;3;0;3;0;1;0;1;0;0;4;0;0;0;0;0;40;2;2;2;2;2;2;63189,48;63189,48;63189,48;16;19;11,0538931105835;63189;11,0538931105835;63189;361
"223";11782;2022;1;1;33;2;58;3;1;6;0;3;0;3;0;1;0;1;0;0;0;0;0;0;0;0;20;2;2;2;1;1;2;12989,48;3189,48;3189,48;12;40;9,47189507807047;12989;8,06761317308703;3189;1600
"224";11783;2022;1;1;33;2;63;3;1;6;0;3;0;3;0;1;0;1;0;0;0;1;6;0;2;2;16;2;2;2;1;1;2;60189,48;60189,48;60189,48;20;37;11,0052528651956;60189;11,0052528651956;60189;1369
"225";11784;2022;1;1;56;1;24;1;1;6;0;3;0;2;0;1;0;2;0;0;0;0;0;0;0;0;60;2;2;2;2;9;2;35000;35000;35000;11;7;10,4631033404715;35000;10,4631033404715;35000;49
"226";11784;2022;1;1;56;2;46;3;1;6;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;44;2;2;2;1;1;2;41189,48;41189,48;41189,48;9;31;10,625938162927;41189;10,625938162927;41189;961
"227";11785;2022;1;1;67;1;38;3;1;6;0;3;0;3;0;1;0;1;0;0;0;1;4;0;0;0;36;2;2;2;2;1;2;120189,48;66189,48;120189,48;16;16;11,6968247764544;120189;11,6968247764544;120189;256
"228";11785;2022;1;1;67;2;41;3;1;6;0;3;0;3;0;1;0;1;0;0;0;1;4;0;0;0;36;2;2;2;1;1;2;43314,48;3189,48;3189,48;16;19;10,6762422691731;43314;8,06761317308703;3189;361
"229";11786;2022;1;1;79;2;53;3;1;6;0;3;0;0;0;1;0;0;1;3;0;2;1;0;0;0;44;2;2;2;1;1;2;125189,48;125189,48;125189,48;10;37;11,7375837085587;125189;11,7375837085587;125189;1369
"230";11786;2022;1;1;79;1;58;3;1;6;0;3;0;0;0;1;0;0;1;3;0;0;0;0;0;0;30;2;2;2;2;2;2;108189,48;108189,48;108189,48;9;43;11,5916394133109;108189;11,5916394133109;108189;1849
"231";11788;2022;1;1;79;2;37;3;1;6;0;3;0;3;0;1;0;1;0;0;0;0;0;3;0;0;50;2;2;2;1;1;2;153189,48;153189,48;153189,48;15;16;11,9394308655235;153189;11,9394308655235;153189;256
"232";11789;2022;1;1;75;1;35;3;1;6;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;30;2;2;2;2;1;2;16189,48;16189,48;16189,48;9;20;9,69211692756415;16189;9,69211692756415;16189;400
"233";11789;2022;1;1;75;2;42;3;1;6;0;3;0;3;0;1;0;1;0;0;0;2;3;0;0;0;40;2;2;2;1;2;2;93689,48;87189,48;87189,48;15;21;11,447741188711;93689;11,3758389604174;87189;441
"234";11791;2022;1;1;79;1;51;3;1;6;0;3;0;0;0;1;0;0;1;3;0;0;0;0;0;0;96;2;2;2;2;1;2;130689,48;130189,48;130189,48;9;36;11,7805794067018;130689;11,7767462067211;130189;1296
"235";11791;2022;1;1;79;2;55;3;1;6;0;3;0;1;2;1;0;2;0;0;0;0;0;0;0;0;4;2;2;2;1;1;2;10689,48;10689,48;10689,48;12;37;9,27701535924381;10689;9,27701535924381;10689;1369
"236";11793;2022;1;1;33;2;50;3;1;6;0;3;0;3;0;1;0;1;0;0;0;1;4;0;0;0;35;2;2;2;1;9;2;48400;48400;48400;16;28;10,7872550927047;48400;10,7872550927047;48400;784
"237";11795;2022;1;1;39;2;68;3;1;6;0;3;0;3;2;1;0;1;0;0;0;0;0;0;0;0;70;2;2;2;1;2;2;79989,48;79989,48;79989,48;14;48;11,2896504050091;79989;11,2896504050091;79989;2304
"238";11796;2022;1;1;33;2;60;3;1;6;0;3;0;0;4;1;0;0;0;0;0;0;0;0;0;0;40;1;2;2;1;2;2;75189,48;55189,48;55189,48;13;41;11,2277666065349;75189;10,9185276343924;55189;1681
"239";11797;2022;1;1;81;1;54;3;1;6;0;3;0;0;3;1;0;0;0;0;0;0;0;0;0;0;40;2;2;2;2;9;2;41522,8133333333;41522,8133333333;41522,8133333333;12;36;10,6339982740542;41523;10,6339982740542;41523;1296
